TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
2,2501,98,5,2010,,1,2024,6048,44,4800
2,2501,98,8,2010,,0,2024,290176,9332,5867
2,2501,98,9,2010,,0,2024,1508441,9677,500
2,2504,94,6,2010,,1,2024,1608286,352297,262459
2,2505,12,5,2010,,0,2024,4473678,1632559,16475
2,2505,13,5,2010,,0,2024,3474856,943526,13908
2,2505,19,5,2010,,0,2024,200397,36316,731
2,2505,20,5,2010,,0,2024,578313,133021,7665
2,2505,21,5,2010,,0,2024,3000884,2019358,466
2,2505,22,5,2010,,0,2024,1066229,1131607,3372
2,2505,25,5,2010,,0,2024,5072,25992,250
2,2505,30,5,2010,,0,2024,123992,15260,672
2,2505,34,5,2010,,0,2024,96824,65819,386
2,2505,35,5,2010,,0,2024,122735,31636,83
2,2505,38,5,2010,,0,2024,2689936,4443978,55231
2,2505,39,5,2010,,0,2024,28215318,8101981,79902
2,2505,40,5,2010,,0,2024,13399642,1449584,14947
2,2505,41,5,2010,,0,2024,10002,321,74
2,2505,42,5,2010,,0,2024,8696842,311284,55718
2,2505,44,5,2010,,0,2024,855751,72931,309
2,2505,48,5,2010,,0,2024,397048,70815,1964
2,2505,49,5,2010,,0,2024,37226,2428,71
2,2505,51,5,2010,,0,2024,13389,804,47
2,2505,54,5,2010,,0,2024,28644,825,225
2,2505,56,5,2010,,0,2024,117699,13839,167
2,2505,57,5,2010,,0,2024,6282,1500,256
2,2505,58,5,2010,,0,2024,6032,357,17
2,2505,59,5,2010,,0,2024,57187,7998,5595
2,2505,60,5,2010,,0,2024,7903,440,7
2,2505,61,5,2010,,0,2024,5593461,359066,15834
2,2505,62,5,2010,,0,2024,1211647,31430,6705
2,2505,63,5,2010,,0,2024,8609635,478002,60106
2,2505,64,5,2010,,0,2024,1586651,196073,2028
2,2505,65,5,2010,,0,2024,33820,1144,644
2,2505,66,5,2010,,0,2024,1916,130,121
2,2505,68,5,2010,,0,2024,3917163,3684920,36996
2,2505,69,5,2010,,0,2024,3934842,3939073,28583
2,2505,69,5,2010,,1,2024,9188,29759,10000
2,2505,70,5,2010,,0,2024,69667,6834,2558
2,2505,71,5,2010,,0,2024,27458292,1237,24826
2,2505,72,5,2010,,0,2024,72829,53933,186
2,2505,73,5,2010,,0,2024,52153440,9089965,74491
2,2505,74,5,2010,,0,2024,96322,5817,241
2,2505,76,5,2010,,0,2024,13575490,3099171,6626
2,2505,78,5,2010,,0,2024,7389,3915,3
2,2505,79,5,2010,,0,2024,9533,5660,4
2,2505,82,5,2010,,0,2024,7011862,168391,67880
2,2505,83,5,2010,,0,2024,7981881,2797453,16927
2,2505,84,5,2010,,0,2024,70763336,7365683,49894
2,2505,85,5,2010,,0,2024,234509309,10508788,486710
2,2505,87,5,2010,,0,2024,34484471,6885232,16829
2,2505,88,5,2010,,0,2024,4459,50,1
2,2505,89,5,2010,,0,2024,2672171,93419,439
2,2505,90,5,2010,,0,2024,95610058,2131287,133279
2,2505,92,5,2010,,0,2024,38136680,900073,25965
2,2505,94,5,2010,,0,2024,40624393,9508775,197452
2,2505,94,5,2010,,1,2024,6661,5407,100
2,2505,95,5,2010,,0,2024,3317061,110451,9490
2,2505,96,5,2010,,0,2024,4616,145,1
2,2505,97,5,2010,,0,2024,2216,153,153
2,2505,98,5,2010,,0,2024,55237273,21867598,131209
2,2506,01,5,2010,,0,2024,302610,6341,4950
2,2506,02,5,2010,,0,2024,25265166,3094199,614
2,2506,03,5,2010,,0,2024,172881383,27188819,166056
2,2506,04,5,2010,,0,2024,37353971,22293635,102872
2,2506,05,5,2010,,0,2024,2418456,2063206,155859
2,2506,06,5,2010,,0,2024,39841671,21539496,359908
2,2506,07,5,2010,,0,2024,1004304094,811561695,9076419
2,2506,08,5,2010,,0,2024,1222214449,476708844,24165253
2,2506,09,5,2010,,0,2024,5941782,2329080,38572
2,2506,10,5,2010,,0,2024,1377996,1357902,7712
2,2506,11,5,2010,,0,2024,58296,22597,334
2,2506,12,5,2010,,0,2024,24771173,7156542,233582
2,2506,13,5,2010,,0,2024,8568928,1294890,4095
2,2506,14,5,2010,,0,2024,13484431,2661391,46263
2,2506,15,5,2010,,0,2024,6322346,2011810,64953
2,2506,16,5,2010,,0,2024,30889785,4283942,266298
2,2506,17,5,2010,,0,2024,99936531,23479038,220110
2,2506,18,5,2010,,0,2024,15306814,2036886,32115
2,2506,19,5,2010,,0,2024,184863661,69387992,809713
2,2506,20,5,2010,,0,2024,63114504,35991885,662176
2,2506,21,5,2010,,0,2024,57680051,36796561,232416
2,2506,22,5,2010,,0,2024,295583487,311483487,6804616
2,2506,22,5,2010,,1,2024,14628,487,974
2,2506,23,5,2010,,0,2024,21559,1909,24
2,2506,24,5,2010,,0,2024,3459821,116575,36146
2,2506,25,5,2010,,0,2024,6870396,103063676,22787
2,2506,28,5,2010,,0,2024,7132412,1529001,19289
2,2506,29,5,2010,,0,2024,298583,26110,591
2,2506,30,5,2010,,0,2024,99741627,10680995,90177
2,2506,31,5,2010,,0,2024,11181303,10205052,11610
2,2506,32,5,2010,,0,2024,5890116,1805694,15641
2,2506,33,5,2010,,0,2024,75628571,9695515,155090
2,2506,33,5,2010,,1,2024,13000,4370,5
2,2506,34,5,2010,,0,2024,35886343,18942726,106426
2,2506,34,5,2010,,1,2024,33668,17000,89
2,2506,35,5,2010,,0,2024,2862369,567070,6142
2,2506,36,5,2010,,0,2024,468863,27128,1968
2,2506,37,5,2010,,0,2024,3868,1253,5
2,2506,38,5,2010,,0,2024,72954162,15188718,83354
2,2506,39,3,2010,,0,2024,120249,316,123
2,2506,39,5,2010,,0,2024,1090597959,254847035,7333244
2,2506,39,5,2010,,1,2024,85864,19533,622
2,2506,39,9,2010,,0,2024,38715,1517,773
2,2506,40,5,2010,,0,2024,139698613,7640914,272609
2,2506,40,5,2010,,1,2024,5486,211,50
2,2506,40,9,2010,,0,2024,3195,48,63
2,2506,41,5,2010,,0,2024,184873,14506,1728
2,2506,42,5,2010,,0,2024,52813789,1944069,290047
2,2506,42,5,2010,,1,2024,1500,119,4
2,2506,43,5,2010,,0,2024,9600,7,67
2,2506,44,5,2010,,0,2024,159203587,68267167,2976883
2,2506,44,5,2010,,1,2024,267818,74262,4206
2,2506,46,5,2010,,0,2024,25560980,1755334,342707
2,2506,47,5,2010,,0,2024,4389807,27727938,128975
2,2506,47,5,2010,,1,2024,2222,20203,150
2,2506,48,5,2010,,0,2024,277791421,101310562,2685376
2,2506,48,5,2010,,1,2024,2027,1131,5
2,2506,48,9,2010,,0,2024,10470,1010,211
2,2506,49,5,2010,,0,2024,47080804,8840481,362435
2,2506,49,9,2010,,0,2024,67711,827,1354
2,2506,52,5,2010,,0,2024,273229,21224,1605
2,2506,53,5,2010,,0,2024,13203,18991,4499
2,2506,54,5,2010,,0,2024,954347,92394,5311
2,2506,55,5,2010,,0,2024,278859,24014,2454
2,2506,56,5,2010,,0,2024,3841061,245020,33335
2,2506,57,5,2010,,0,2024,882613,175350,2774
2,2506,58,5,2010,,0,2024,714190,23588,4409
2,2506,59,5,2010,,0,2024,34575891,6384565,429281
2,2506,59,5,2010,,1,2024,479312,24764,1901
2,2506,60,5,2010,,0,2024,623093,81029,1624
2,2506,61,5,2010,,0,2024,162567077,20868022,393037
2,2506,62,5,2010,,0,2024,31507048,1040645,178802
2,2506,63,5,2010,,0,2024,373841981,21479167,1351441
2,2506,63,5,2010,,1,2024,18588,1166,1
2,2506,64,5,2010,,0,2024,45686059,1786248,150843
2,2506,65,5,2010,,0,2024,30762031,1054930,39484
2,2506,66,5,2010,,0,2024,71644,16943,925
2,2506,67,5,2010,,0,2024,6355371,467275,57769
2,2506,68,5,2010,,0,2024,123408268,97682920,327882
2,2506,68,5,2010,,1,2024,8078,10889,29
2,2506,69,5,2010,,0,2024,7144110,1848030,46708
2,2506,69,5,2010,,1,2024,9102,950,5
2,2506,70,5,2010,,0,2024,41270620,6596674,155077
2,2506,71,5,2010,,0,2024,11772482,165780,10145
2,2506,72,5,2010,,0,2024,36519530,102115521,633178
2,2506,73,5,2010,,0,2024,284769225,52783691,923842
2,2506,73,5,2010,,1,2024,67990,21329,1289
2,2506,74,5,2010,,0,2024,47061917,6097070,119250
2,2506,75,5,2010,,0,2024,5051793,127137,9040
2,2506,76,5,2010,,0,2024,366823607,68474303,1483892
2,2506,76,5,2010,,1,2024,2795672,898758,134534
2,2506,78,5,2010,,0,2024,1273836,1177935,17008
2,2506,79,5,2010,,0,2024,2695616,1330563,418
2,2506,80,5,2010,,0,2024,35586,1643,104
2,2506,81,5,2010,,0,2024,14004683,164011,26550
2,2506,82,5,2010,,0,2024,11932498,1470022,43955
2,2506,83,5,2010,,0,2024,546109731,38228111,696487
2,2506,83,5,2010,,1,2024,731877,171803,11450
2,2506,83,9,2010,,0,2024,375405,7031,17689
2,2506,84,5,2010,,0,2024,1978963245,134125699,2302183
2,2506,84,5,2010,,1,2024,141725448,25628516,109304
2,2506,84,9,2010,,0,2024,156318671,10956466,3246505
2,2506,85,3,2010,,0,2024,39256,9,453
2,2506,85,5,2010,,0,2024,11704666159,768446236,27327290
2,2506,85,5,2010,,1,2024,7615145,208148,84699
2,2506,85,9,2010,,0,2024,568373,9819,10731
2,2506,86,5,2010,,0,2024,8087546,2341312,83521
2,2506,87,5,2010,,0,2024,5512259560,446326955,5375584
2,2506,87,5,2010,,1,2024,1599682415,338890645,4722098
2,2506,87,9,2010,,0,2024,40120,24140,1
2,2506,88,5,2010,,0,2024,99532905,423785,160162
2,2506,89,5,2010,,0,2024,4813630,2969263,27226
2,2506,90,3,2010,,0,2024,6546,5,9
2,2506,90,5,2010,,0,2024,5324877850,140929502,6489572
2,2506,90,5,2010,,1,2024,37356686,374435,5100
2,2506,90,9,2010,,0,2024,444315160,6426415,7661723
2,2506,90,9,2010,,1,2024,915852,21392,14023
2,2506,91,5,2010,,0,2024,402760,13448,411
2,2506,92,5,2010,,0,2024,54618067,1403279,33156
2,2506,93,5,2010,,0,2024,8593603,688084,8418
2,2506,94,1,2010,,0,2024,71528,3320,1
2,2506,94,5,2010,,0,2024,1311792773,277534017,8528732
2,2506,94,5,2010,,1,2024,1538634,216908,40541
2,2506,94,9,2010,,0,2024,5522032,396289,111134
2,2506,95,5,2010,,0,2024,230425085,10919927,418790
2,2506,95,5,2010,,1,2024,751532,4698,8233
2,2506,96,5,2010,,0,2024,201176236,44103146,1188105
2,2506,97,5,2010,,0,2024,95250,7124,1653
2,2506,98,1,2010,,1,2024,30146,147,84
2,2506,98,3,2010,,0,2024,6999,12,3
2,2506,98,5,2010,,0,2024,1425236738,135442418,5149465
2,2506,98,5,2010,,1,2024,61670812,49541904,527702
2,2506,98,9,2010,,0,2024,146124387,2357419,2542143
2,2506,98,9,2010,,1,2024,2536425,18629,50728
2,2507,02,5,2010,,0,2024,400857564,54708575,496023
2,2507,03,5,2010,,0,2024,36316,4540,1
2,2507,04,5,2010,,0,2024,4191,1361,191
2,2507,05,5,2010,,0,2024,147000,7500,1
2,2507,07,5,2010,,0,2024,732413669,493608981,5080291
2,2507,08,5,2010,,0,2024,17032697,11976506,186277
2,2507,09,5,2010,,0,2024,3546719,662973,7758
2,2507,10,5,2010,,0,2024,7420,17237,9
2,2507,10,6,2010,,0,2024,319955,752619,521
2,2507,11,5,2010,,0,2024,134133471,165829743,56069
2,2507,11,6,2010,,0,2024,13361521,24583821,257
2,2507,12,5,2010,,0,2024,2058348,7605883,2795
2,2507,12,6,2010,,0,2024,7402426,5546960,5900
2,2507,15,5,2010,,0,2024,5497259,1343773,205
2,2507,15,6,2010,,0,2024,15369848,31112018,81
2,2507,16,5,2010,,0,2024,1231093,121850,982
2,2507,17,5,2010,,0,2024,36157685,11767973,124951
2,2507,18,5,2010,,0,2024,4932638,1480951,127791
2,2507,19,5,2010,,0,2024,335384699,122463011,2785735
2,2507,20,5,2010,,0,2024,99304472,41786019,318580
2,2507,21,5,2010,,0,2024,12597203,2568202,9551
2,2507,22,5,2010,,0,2024,169428639,260867449,1710936
2,2507,22,6,2010,,1,2024,55080,79812,501
2,2507,23,5,2010,,0,2024,1165012,988304,6250
2,2507,25,5,2010,,0,2024,6422772,668334539,39675
2,2507,25,7,2010,,0,2024,1694054,109263000,22
2,2507,27,5,2010,,0,2024,119252,393931,179
2,2507,28,5,2010,,0,2024,282739,13954,1280
2,2507,30,5,2010,,0,2024,68331197,7267788,313723
2,2507,31,5,2010,,0,2024,824882,800998,56
2,2507,32,5,2010,,0,2024,107121,163987,186
2,2507,33,5,2010,,0,2024,36893776,8088317,165926
2,2507,34,5,2010,,0,2024,36092768,50454010,646220
2,2507,34,5,2010,,1,2024,38923,194621,15500
2,2507,35,5,2010,,0,2024,318531,14871,517
2,2507,37,5,2010,,0,2024,133718,17520,136
2,2507,38,5,2010,,0,2024,47454845,22874316,340543
2,2507,39,3,2010,,0,2024,17888,931,109
2,2507,39,5,2010,,0,2024,289921114,80963663,4146898
2,2507,39,5,2010,,1,2024,92298277,2816574,16442974
2,2507,40,5,2010,,0,2024,14860864,1678168,260632
2,2507,42,5,2010,,0,2024,7550009,833361,4338
2,2507,44,5,2010,,0,2024,1652087,1887489,65914
2,2507,48,5,2010,,0,2024,83351456,34981971,261119
2,2507,49,5,2010,,0,2024,3319024,102833,25407
2,2507,54,5,2010,,0,2024,879,40,4
2,2507,56,5,2010,,0,2024,1160503,87587,3024
2,2507,57,5,2010,,0,2024,19405,914,66
2,2507,58,5,2010,,0,2024,290376,5315,3001
2,2507,59,5,2010,,0,2024,1347260,103515,36301
2,2507,60,5,2010,,0,2024,26697,2602,4
2,2507,61,5,2010,,0,2024,14978810,827063,22011
2,2507,62,5,2010,,0,2024,1615973,15879,3710
2,2507,63,5,2010,,0,2024,19764033,1170528,71894
2,2507,65,5,2010,,0,2024,17163834,645097,69345
2,2507,66,5,2010,,0,2024,1109283,106501,7702
2,2507,68,5,2010,,0,2024,46882781,76644735,116303
2,2507,70,5,2010,,0,2024,213383371,218190443,685881
2,2507,71,5,2010,,0,2024,233696,25614,119
2,2507,72,5,2010,,0,2024,36497612,48889840,293240
2,2507,72,6,2010,,0,2024,5750,26310,400
2,2507,73,5,2010,,0,2024,219005986,62651328,672907
2,2507,74,5,2010,,0,2024,12859144,1947673,20971
2,2507,75,5,2010,,0,2024,15683345,210386,22493
2,2507,76,5,2010,,0,2024,32425360,7937441,98755
2,2507,78,5,2010,,0,2024,2299,2,3
2,2507,79,5,2010,,0,2024,2219,5296,1
2,2507,81,5,2010,,0,2024,785660,284699,1015
2,2507,82,5,2010,,0,2024,292893,73254,500
2,2507,83,1,2010,,1,2024,15693,1840,100
2,2507,83,3,2010,,0,2024,4382,183,125
2,2507,83,5,2010,,0,2024,239031945,26584507,181699
2,2507,84,1,2010,,1,2024,4705,362,1
2,2507,84,3,2010,,0,2024,24960,178,152
2,2507,84,5,2010,,0,2024,1525382256,141917686,1286509
2,2507,84,5,2010,,1,2024,33951,5236,150
2,2507,84,6,2010,,1,2024,291162,42013,1201
2,2507,85,3,2010,,0,2024,50040,557,5
2,2507,85,5,2010,,0,2024,3465188671,167348932,2070399
2,2507,85,5,2010,,1,2024,153862,35214,9812
2,2507,85,6,2010,,1,2024,78338,17667,2247
2,2507,86,5,2010,,0,2024,290300,32000,10
2,2507,87,5,2010,,0,2024,1669421495,185958888,2586798
2,2507,88,3,2010,,0,2024,23037,3,141
2,2507,88,5,2010,,0,2024,720389273,3760783,274148
2,2507,89,5,2010,,0,2024,6471880,267305,16625
2,2507,90,3,2010,,0,2024,7999,16,48
2,2507,90,5,2010,,0,2024,1403991980,23378910,1280307
2,2507,92,5,2010,,0,2024,35924,4186,15
2,2507,94,5,2010,,0,2024,216316688,42608139,525590
2,2507,95,5,2010,,0,2024,4691380,115199,17073
2,2507,96,5,2010,,0,2024,162592767,14465231,95445
2,2507,98,3,2010,,0,2024,2900000,3186,15000
2,2507,98,5,2010,,0,2024,547920636,31474346,505058
2,2507,98,6,2010,,0,2024,168915,82849,125
2,25XX,02,9,1220,,0,2024,49282011,18983487,104200
2,25XX,05,3,1220,,0,2024,3726,12,220
2,25XX,07,5,1220,,0,2024,10974,12730,200
2,25XX,07,9,1220,,0,2024,80076,37121,200
2,25XX,08,3,1220,,0,2024,2639,94,86
2,25XX,19,9,1220,,0,2024,703195,137005,2700
2,25XX,20,9,1220,,0,2024,470432,230090,1300
2,25XX,22,5,1220,,0,2024,65327,7003,638
2,25XX,25,1,1220,,0,2024,49803,8601500,550000
2,25XX,27,3,1220,,0,2024,6510,177,1000
2,25XX,27,5,1220,,0,2024,22250,271510,5221
2,25XX,28,3,1220,,0,2024,212113,20,1991
2,25XX,29,3,1220,,0,2024,58315,38,1025
2,25XX,30,5,1220,,0,2024,61977,968,59
2,25XX,32,5,1220,,0,2024,38007,2806,703
2,25XX,33,3,1220,,0,2024,33273,155,163
2,25XX,33,5,1220,,0,2024,13330,94,222
2,25XX,34,5,1220,,0,2024,23940,8011,49
2,25XX,38,3,1220,,0,2024,29723,9,1495
2,25XX,38,5,1220,,0,2024,49991,4046,353
2,25XX,39,3,1220,,0,2024,123893,25791,2903
2,25XX,39,5,1220,,0,2024,1358217,973643,6633
2,25XX,39,9,1220,,0,2024,9167,1550,2
2,25XX,40,3,1220,,0,2024,11606,515,3
2,25XX,40,5,1220,,0,2024,9371,178,167
2,25XX,42,5,1220,,0,2024,211829,23611,128
2,25XX,44,5,1220,,0,2024,30936,19692,424
2,25XX,48,3,1220,,0,2024,17800,1816,101
2,25XX,48,5,1220,,0,2024,32780,7904,626
2,25XX,49,3,1220,,0,2024,15969,49,304
2,25XX,49,5,1220,,0,2024,33986,1445,94
2,25XX,54,5,1220,,0,2024,49024,2168,264
2,25XX,54,9,1220,,0,2024,22334,1800,1
2,25XX,55,5,1220,,0,2024,6070,286,71
2,25XX,58,5,1220,,0,2024,4223,587,75
2,25XX,59,5,1220,,0,2024,45281,1475,95
2,25XX,60,5,1220,,0,2024,1850,140,95
2,25XX,63,3,1220,,0,2024,299,1,1
2,25XX,63,5,1220,,0,2024,17565,278,121
2,25XX,65,5,1220,,0,2024,3269,48,6
2,25XX,70,5,1220,,0,2024,24237,1518,700
2,25XX,73,3,1220,,0,2024,84951,360,3242
2,25XX,73,5,1220,,0,2024,428344,34177,717
2,25XX,74,3,1220,,0,2024,11376,323,207
2,25XX,76,5,1220,,0,2024,120153,8558,485
2,25XX,82,5,1220,,0,2024,2522886,98422,9480
2,25XX,83,3,1220,,0,2024,2209,2,41
2,25XX,83,5,1220,,0,2024,3526,2,62
2,25XX,84,3,1220,,0,2024,5247656,17348,12990
2,25XX,84,5,1220,,0,2024,1422370,42335,3261
2,25XX,85,1,1220,,0,2024,27350,117,78
2,25XX,85,3,1220,,0,2024,2842756,2464,120507
2,25XX,85,5,1220,,0,2024,2856061,141337,2922
2,25XX,85,9,1220,,0,2024,22331,433,447
2,25XX,87,3,1220,,0,2024,2504,268,1
2,25XX,87,5,1220,,0,2024,519773,82053,94
2,25XX,87,8,1220,,0,2024,53000,12796,1002
2,25XX,88,3,1220,,0,2024,129124,52,1125
2,25XX,88,5,1220,,0,2024,6536,8,9
2,25XX,90,1,1220,,0,2024,7584,33,22
2,25XX,90,3,1220,,0,2024,4438819,3571,11633
2,25XX,90,5,1220,,0,2024,3451188,48725,8116
2,25XX,94,3,1220,,0,2024,3258,62,100
2,25XX,94,5,1220,,0,2024,264420,61165,1610
2,25XX,95,1,1220,,0,2024,103124,208,6
2,25XX,95,3,1220,,0,2024,112069,765,3528
2,25XX,96,3,1220,,0,2024,12008,52,40
2,25XX,97,3,1220,,0,2024,18343,26,932
2,25XX,98,1,1220,,0,2024,64044,856,600
2,25XX,98,3,1220,,0,2024,5274994,2506,28083
2,25XX,98,5,1220,,0,2024,2040927,626216,8414
2,25XX,98,8,1220,,0,2024,20000,3493,1
2,2601,01,8,2010,,0,2024,240868756,45845167,98292
2,2601,07,5,2010,,0,2024,3340819,4896680,65709
2,2601,08,5,2010,,0,2024,65411,190098,2500
2,2601,19,5,2010,,0,2024,510114,206677,11480
2,2601,22,5,2010,,0,2024,2221,306,340
2,2601,25,5,2010,,0,2024,1885762,8183938,12739
2,2601,26,5,2010,,0,2024,93419315,3980714,51250
2,2601,30,5,2010,,0,2024,10320,1703,63
2,2601,35,5,2010,,0,2024,3284,516,1
2,2601,38,5,2010,,0,2024,9190,296,375
2,2601,39,5,2010,,0,2024,30311482,4208619,23498
2,2601,40,5,2010,,0,2024,391832,13054,1348
2,2601,42,5,2010,,0,2024,2030,44,1
2,2601,44,5,2010,,0,2024,4204714,2125458,15348
2,2601,44,8,2010,,0,2024,2549,20284,150
2,2601,46,5,2010,,0,2024,2633236,232890,667
2,2601,48,5,2010,,0,2024,1037302,87400,638
2,2601,49,5,2010,,0,2024,34755,2529,6
2,2601,52,5,2010,,0,2024,2715,210,2
2,2601,54,5,2010,,0,2024,9664,1156,6
2,2601,55,5,2010,,0,2024,723,2253,2
2,2601,56,5,2010,,0,2024,485746,44125,227
2,2601,58,5,2010,,0,2024,3663660,77749,948
2,2601,59,5,2010,,0,2024,8603568,754923,1401
2,2601,60,5,2010,,0,2024,2906276,271674,614
2,2601,61,5,2010,,0,2024,1077920,228251,151
2,2601,62,5,2010,,0,2024,6357603,741857,39092
2,2601,63,5,2010,,0,2024,109636986,9331456,91921
2,2601,65,5,2010,,0,2024,5023978,210204,415
2,2601,67,5,2010,,0,2024,266623,3818,12357
2,2601,68,5,2010,,0,2024,21934880,56239317,2679333
2,2601,69,5,2010,,0,2024,959160,1113429,19174
2,2601,70,5,2010,,0,2024,10674,3530,459
2,2601,71,5,2010,,0,2024,295913237,257656,13000
2,2601,72,5,2010,,0,2024,311128,108420,47
2,2601,73,5,2010,,0,2024,5720675,1688603,119522
2,2601,74,5,2010,,0,2024,196296739,21337655,268758
2,2601,76,5,2010,,0,2024,9219877,956326,3026
2,2601,80,5,2010,,0,2024,2339,2365,1
2,2601,82,5,2010,,0,2024,170284,2302,29
2,2601,83,5,2010,,0,2024,2201252,373696,33380
2,2601,84,5,2010,,0,2024,20163115,1215301,26801
2,2601,85,5,2010,,0,2024,203349836,4050912,42600
2,2601,87,5,2010,,0,2024,2055666,65598,9755
2,2601,90,5,2010,,0,2024,36519295,1183346,52442
2,2601,94,5,2010,,0,2024,71147245,3184036,5003
2,2601,95,5,2010,,0,2024,1213566,211077,7076
2,2601,98,5,2010,,0,2024,26387967,2178767,18135
2,2602,01,5,2010,,0,2024,16100,1538,15
2,2602,03,5,2010,,0,2024,402587,39067,8070
2,2602,07,5,2010,,0,2024,1021646,2703040,483
2,2602,13,5,2010,,0,2024,19231,1800,900
2,2602,24,5,2010,,0,2024,4500,48,450
2,2602,42,5,2010,,0,2024,5195,220,57
2,2602,68,5,2010,,0,2024,12793,23076,251
2,2602,73,5,2010,,0,2024,38687,6885,750
2,2602,76,5,2010,,0,2024,26176,3317,721
2,2602,84,5,2010,,0,2024,10590,1109,345
2,2602,85,5,2010,,0,2024,2922,390,90
2,2602,94,5,2010,,0,2024,614147,77801,31845
2,2602,98,5,2010,,0,2024,330925,20051,20757
2,2603,25,5,2010,,0,2024,2387,2387,250
2,2603,39,5,2010,,0,2024,12750,1364,1083
2,2603,40,5,2010,,0,2024,41056,2609,708
2,2603,71,5,2010,,0,2024,4975,1690,100
2,2603,73,5,2010,,0,2024,86000,102200,7
2,2603,84,5,2010,,0,2024,15291079,3589018,499033
2,2603,84,5,2010,,1,2024,1230309,223368,174000
2,2603,85,5,2010,,0,2024,6643295,369532,58755
2,2603,85,8,2010,,0,2024,10594,475,250
2,2603,87,5,2010,,0,2024,69200,34230,512
2,2603,94,5,2010,,0,2024,17725,4064,1380
2,2603,98,5,2010,,0,2024,990125,286971,25829
2,2604,01,5,2010,,0,2024,30000,3929,500
2,2604,01,8,2010,,0,2024,155179495,37060500,9978
2,2604,02,5,2010,,0,2024,115802302,26552329,169944
2,2604,03,5,2010,,0,2024,152946144,16057752,3412394
2,2604,04,5,2010,,0,2024,1760994,300569,91
2,2604,05,5,2010,,0,2024,6944587,2521007,18704
2,2604,06,5,2010,,0,2024,976518,301926,28208
2,2604,07,5,2010,,0,2024,2844205451,1978934312,155577565
2,2604,07,5,2010,,1,2024,1054748,657584,3875
2,2604,08,5,2010,,0,2024,1160887074,986226906,55616144
2,2604,08,5,2010,,1,2024,31850,23115,250
2,2604,09,5,2010,,0,2024,888292,198159,19612
2,2604,10,5,2010,,0,2024,3927195,9590084,15152
2,2604,10,6,2010,,0,2024,1777072,3788942,4300
2,2604,11,5,2010,,0,2024,14171972,16204884,211611
2,2604,11,6,2010,,0,2024,1224873,2212183,25
2,2604,12,5,2010,,0,2024,3982025,1052790,120778
2,2604,14,5,2010,,0,2024,4752,450,3
2,2604,15,5,2010,,0,2024,110404282,19048456,2554704
2,2604,15,6,2010,,0,2024,7918596,8137935,416072
2,2604,15,6,2010,,1,2024,675584,540171,105600
2,2604,16,5,2010,,0,2024,18062663,1112709,49453
2,2604,17,5,2010,,0,2024,12400437,6345174,615209
2,2604,18,5,2010,,0,2024,2700,439,1
2,2604,19,5,2010,,0,2024,70279792,31980311,3610736
2,2604,20,5,2010,,0,2024,49699320,35441603,1033274
2,2604,21,5,2010,,0,2024,21450830,11776067,119482
2,2604,22,5,2010,,0,2024,223433568,194058877,4919342
2,2604,22,6,2010,,0,2024,1566180539,1398070596,20876403
2,2604,23,5,2010,,0,2024,17548510,5698893,771654
2,2604,23,6,2010,,0,2024,10825599,6998047,77006
2,2604,25,5,2010,,0,2024,28721162,323415000,2607389
2,2604,25,5,2010,,1,2024,7775,20720,1500
2,2604,25,6,2010,,0,2024,69067954,611258226,4828676
2,2604,25,6,2010,,1,2024,51794,429920,5100
2,2604,26,5,2010,,0,2024,182859,14875,2
2,2604,28,5,2010,,0,2024,324423,603743,410
2,2604,28,6,2010,,0,2024,73344973,667227638,934
2,2604,30,5,2010,,0,2024,3646652,3855,3785
2,2604,31,5,2010,,0,2024,1762415,1026212,10584
2,2604,31,6,2010,,0,2024,2299001,3417256,24015
2,2604,32,5,2010,,0,2024,1165870,82630,13382
2,2604,33,5,2010,,0,2024,122726616,17889406,557861
2,2604,34,5,2010,,0,2024,29775658,3036694,5931
2,2604,35,5,2010,,0,2024,1797903,44173,2302
2,2604,38,5,2010,,0,2024,30823002,3216427,83859
2,2604,39,5,2010,,0,2024,170026106,175444255,944415
2,2604,39,9,2010,,0,2024,1633045,981647,62060
2,2604,40,5,2010,,0,2024,8671173,350095,68833
2,2604,41,5,2010,,0,2024,21610,12256,13
2,2604,42,5,2010,,0,2024,6203583,560943,24093
2,2604,44,5,2010,,0,2024,13998393,25901769,492043
2,2604,44,5,2010,,1,2024,76445,255810,1560
2,2604,48,5,2010,,0,2024,23620408,6910368,293306
2,2604,48,9,2010,,0,2024,54161,11264,2500
2,2604,49,5,2010,,0,2024,1600956,116479,20596
2,2604,50,5,2010,,0,2024,2048,6,18
2,2604,52,5,2010,,0,2024,1610728,462740,401
2,2604,53,5,2010,,0,2024,38091,108344,21
2,2604,54,5,2010,,0,2024,159442,13085,969
2,2604,55,5,2010,,0,2024,314122,90916,650
2,2604,56,5,2010,,0,2024,1646072,45658,5225
2,2604,57,5,2010,,0,2024,36289,4931,1229
2,2604,58,5,2010,,0,2024,2210363,25528,3403
2,2604,59,5,2010,,0,2024,2495841,108737,3795
2,2604,60,5,2010,,0,2024,108748,7098,175
2,2604,61,5,2010,,0,2024,12340904,1085646,96040
2,2604,62,5,2010,,0,2024,1776400,61036,2643
2,2604,63,5,2010,,0,2024,97894840,12427178,235627
